w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_60,w2v_61,w2v_62,w2v_63,w2v_64,w2v_65,w2v_66,w2v_67,w2v_68,w2v_69,w2v_70,w2v_71,w2v_72,w2v_73,w2v_74,w2v_75,w2v_76,w2v_77,w2v_78,w2v_79,w2v_80,w2v_81,w2v_82,w2v_83,w2v_84,w2v_85,w2v_86,w2v_87,w2v_88,w2v_89,w2v_90,w2v_91,w2v_92,w2v_93,w2v_94,w2v_95,w2v_96,w2v_97,w2v_98,w2v_99
-0.12224507,0.12575379,0.024041245,0.037565004,-0.009696847,-0.20692596,0.013940571,0.21675126,-0.052277975,-0.15332215,-0.07227524,-0.1375639,-0.03523625,0.10302287,0.052309413,-0.1491078,0.030778846,-0.14631514,-0.02173006,-0.2385785,0.06243415,0.08446998,0.13438573,-0.117274866,0.024366328,0.023211364,-0.08644769,-0.046739534,-0.018334746,0.04905667,0.115079746,0.008749891,-0.016542802,-0.08776615,-0.11195316,0.18992515,0.042646214,-0.048512317,0.039090686,-0.35038605,0.061245114,-0.13257337,-0.08955887,0.005504714,0.11102685,-0.03885232,-0.05717942,-0.11671832,0.01643363,-0.03930246,0.1406717,0.018784741,-0.009732933,-0.04573998,-0.14964074,0.072050534,-0.0037780749,-0.14917809,-0.18549086,-0.0004591362,0.08035678,0.0045440253,0.1495013,-0.059128698,0.020542702,0.06951958,0.048151113,0.18723018,-0.21471725,0.13274595,-0.09404713,0.12902068,0.02217151,0.13906175,0.16039966,0.07535901,-0.078176394,-0.0096395975,-0.08827428,0.1321933,0.029869141,-0.04848923,-0.13942984,0.12191579,-0.082922176,-0.061256796,0.10383801,0.11451207,0.15658852,0.074652806,0.15744531,0.10216521,-0.09607452,0.009289274,0.27727383,0.1557518,-0.008940534,-0.11684117,0.009236915,-0.09451868
-0.11793863,0.11586354,0.07629504,-0.026307153,0.049095556,-0.32652962,0.004665449,0.34188193,-0.20480411,-0.16403382,-0.10175141,-0.2992031,-5.1201972e-05,0.16740647,0.18484515,-0.121712245,0.08336338,-0.1772147,-0.0038481802,-0.37534252,0.065666154,0.07190809,0.075132474,-0.15082787,0.016817987,0.08189119,-0.1522303,-0.025799442,-0.13828985,0.028179178,0.1342139,0.014204112,0.020078026,-0.07492815,-0.09271085,0.18856896,0.0049482067,-0.099112526,-0.026294982,-0.36374846,0.060313154,-0.11549029,-0.102832034,0.089041315,0.12942268,-0.038734697,-0.13030504,-0.040477794,0.031410087,0.04694764,0.105886504,-0.122490615,-0.07520471,-0.018520903,-0.12999526,0.15293114,0.05234309,-0.08026397,-0.16438004,0.09008944,0.00052544585,0.08837504,0.051068943,0.03745487,-0.09276204,0.10109031,0.058393024,0.21299177,-0.20014776,0.1947861,-0.16189627,0.14234973,0.15296488,-0.0010604674,0.18311682,0.037798885,-0.021218902,-0.033456888,-0.18559165,0.09001888,0.007853622,0.010073483,-0.17930603,0.29569742,-0.028747851,0.08559838,0.053856064,0.17928056,0.22194394,0.062184136,0.21042119,0.13751236,-0.03659393,0.07508544,0.33907726,0.22084843,0.07932688,-0.20291862,0.11735947,-0.10398438
-0.15843876,0.14812915,0.07719962,0.014242013,0.039647114,-0.38082522,0.0062342146,0.4091861,-0.19266248,-0.2165309,-0.11406614,-0.32199505,-0.028491033,0.19912894,0.17874613,-0.17586231,0.09636779,-0.21901618,-0.03387908,-0.4364848,0.08988415,0.11731756,0.14695995,-0.20510547,0.045639243,0.08586928,-0.18056208,-0.034459762,-0.13231967,0.0585792,0.17722242,0.020805504,0.015771177,-0.118793435,-0.13407242,0.25086743,0.043645043,-0.10625252,-0.011553825,-0.48138198,0.07295684,-0.15800317,-0.14505078,0.08923869,0.17001261,-0.047645193,-0.13624743,-0.09103206,0.053942285,0.0296535,0.15753007,-0.09714935,-0.06688603,-0.047183923,-0.17043312,0.16179956,0.03295095,-0.15721856,-0.2304434,0.07394976,0.035374187,0.07965497,0.13262789,-0.0008791831,-0.08123638,0.1269341,0.06616979,0.27850538,-0.28154477,0.24994469,-0.17927656,0.1901127,0.14088315,0.07371248,0.24129543,0.056330927,-0.04989078,-0.052122425,-0.20117386,0.13347231,0.011233254,-0.012089923,-0.23628867,0.31393227,-0.069540255,0.028724765,0.10383038,0.20478879,0.25291303,0.10222517,0.2670424,0.16410172,-0.0643251,0.061340712,0.43408185,0.27211136,0.055916123,-0.21951811,0.09908492,-0.14493832
-0.15655118,0.14605145,0.07250625,0.0036277312,0.044843845,-0.37856057,0.008387639,0.40380126,-0.20636557,-0.20222056,-0.11546636,-0.32504547,-0.018954832,0.1939418,0.20071295,-0.15876946,0.10223282,-0.20961075,-0.02250307,-0.4374797,0.07767091,0.10774276,0.13215318,-0.19388956,0.044892017,0.09144414,-0.17624296,-0.023978354,-0.14348978,0.04931039,0.17270087,0.012425311,0.020110255,-0.09777831,-0.12108272,0.23633425,0.03920541,-0.10941726,-0.02184313,-0.45488223,0.06174015,-0.1487475,-0.13398424,0.09557411,0.15241486,-0.047311023,-0.13665839,-0.07063984,0.04351206,0.037761293,0.14306715,-0.11578503,-0.07979731,-0.03529176,-0.17031193,0.16268077,0.043324184,-0.13417198,-0.2172193,0.077200554,0.024509504,0.09112865,0.111151025,0.019480458,-0.09522713,0.12045803,0.07009386,0.27053156,-0.26823285,0.24095052,-0.18207914,0.18850563,0.15370005,0.04956694,0.23079628,0.05221912,-0.04638687,-0.04332062,-0.2093108,0.122145034,0.01202422,-0.010319083,-0.22276515,0.33181724,-0.05857638,0.049143147,0.08346588,0.20129757,0.25207797,0.08813336,0.25749788,0.16449001,-0.05192378,0.067893244,0.4311299,0.26555714,0.068087384,-0.21970305,0.11520635,-0.14320578
-0.13266352,0.11410763,0.08611727,-0.003347371,0.052974388,-0.35130998,0.0006277549,0.3871843,-0.22020344,-0.18868078,-0.1047901,-0.32456362,-0.01811107,0.18032442,0.19172485,-0.12557012,0.09845417,-0.17953546,-0.016585395,-0.4131257,0.09122861,0.0998935,0.11436497,-0.18298091,0.026273655,0.09951906,-0.16945927,-0.01185974,-0.14926687,0.043007813,0.15455577,0.007910727,0.027855335,-0.09746825,-0.095361486,0.20504521,0.042701475,-0.09284159,-0.03635954,-0.3875293,0.0669004,-0.124456115,-0.12550208,0.105190255,0.13680358,-0.052101403,-0.13960539,-0.039750878,0.05206538,0.052015513,0.12108908,-0.12435091,-0.06346561,-0.019494249,-0.11973016,0.14966923,0.04630137,-0.09678045,-0.17263342,0.079670206,-0.0062403358,0.09703721,0.08037312,0.028714348,-0.1073116,0.1226079,0.065217696,0.23527963,-0.21368703,0.21992677,-0.15750998,0.16975036,0.1611956,0.024203015,0.20931269,0.03400206,-0.016150847,-0.056811128,-0.19406785,0.09480215,-0.0076034837,0.012948612,-0.20184329,0.32492888,-0.04136221,0.06397374,0.059072565,0.19072707,0.21873885,0.07833516,0.24597842,0.15366042,-0.01733275,0.06489983,0.38516048,0.25337967,0.080455594,-0.20724045,0.13415097,-0.13008429
-0.14880301,0.14588337,0.03948271,-0.06654449,0.03664197,-0.4111527,0.0142785795,0.42374697,-0.22346932,-0.19647135,-0.1074983,-0.35844824,-0.008228357,0.22274812,0.23718068,-0.17121118,0.11749356,-0.24134679,-0.052296776,-0.47575554,0.050157923,0.0644147,0.049659334,-0.180014,0.040644426,0.095288604,-0.18366885,-0.072408214,-0.1641183,0.050328948,0.15901649,0.02362866,0.031053942,-0.10135075,-0.15864839,0.23694798,-0.028987313,-0.1341384,-0.0048172255,-0.49253732,0.044898234,-0.16812274,-0.10883952,0.11831563,0.17708728,-0.029819995,-0.14245798,-0.07887805,0.038834475,0.07594926,0.118804865,-0.17484376,-0.1131444,-0.0530572,-0.20969503,0.21732724,0.07345652,-0.11910292,-0.2329516,0.14361246,0.052667577,0.08636642,0.07149036,0.04964487,-0.09005699,0.14603497,0.04639273,0.31187814,-0.29778636,0.2742123,-0.22154608,0.15507211,0.16729443,-0.006894715,0.22026402,0.023648476,-0.047037795,0.0040149195,-0.2344316,0.12312121,0.02682293,0.015190896,-0.25411105,0.36301988,-0.01556436,0.1157162,0.11904184,0.20699112,0.2939634,0.080138646,0.27588284,0.1413969,-0.07787442,0.13289016,0.42378107,0.27713215,0.10611583,-0.2686493,0.106786914,-0.11610556
-0.15820627,0.12134947,0.07732786,-0.0029068436,0.0573533,-0.41896555,0.002756948,0.45000416,-0.25372908,-0.21438825,-0.12183979,-0.37987456,-0.018057607,0.22708122,0.22017717,-0.154593,0.11719493,-0.21126385,-0.03769662,-0.48855665,0.08680207,0.11890399,0.12576051,-0.2245518,0.057377234,0.10482463,-0.2069044,-0.010136764,-0.17850704,0.05606318,0.19229235,0.0073059555,0.041930825,-0.11985752,-0.13541783,0.24579231,0.053412195,-0.11235404,-0.036087647,-0.47984213,0.05807634,-0.15674473,-0.15710849,0.12765458,0.16870111,-0.049312003,-0.16243859,-0.0646875,0.06412379,0.061119415,0.13415402,-0.15631911,-0.08428659,-0.02860273,-0.15007687,0.18534279,0.056122806,-0.13832937,-0.2214533,0.10102299,0.006698347,0.10677249,0.11048967,0.042800814,-0.12918498,0.14697646,0.06730962,0.29304886,-0.28749558,0.29550228,-0.1934975,0.20852785,0.19476783,0.029958809,0.24528112,0.025718402,-0.026023392,-0.059796568,-0.22203542,0.10483872,-0.0102497265,0.0020837495,-0.26628268,0.3817255,-0.05293272,0.0744339,0.08687533,0.21252184,0.2610634,0.1050869,0.29357132,0.1877741,-0.024375495,0.08768727,0.4607928,0.29961446,0.08555378,-0.22997484,0.14483812,-0.14646338
-0.14799805,0.10360728,0.08526316,0.026631534,0.049510293,-0.36532968,0.0017162397,0.41193607,-0.2240443,-0.20189896,-0.10983931,-0.33539787,-0.027130347,0.19238909,0.18769626,-0.14112076,0.101810955,-0.1826049,-0.036905576,-0.43652675,0.09515269,0.13231897,0.15322317,-0.22554669,0.0546041,0.1008191,-0.18559672,0.012414586,-0.15441354,0.06199188,0.18112545,0.002815135,0.03251401,-0.116613604,-0.111694686,0.22638842,0.08774089,-0.09187681,-0.037850913,-0.42737982,0.05851972,-0.13780367,-0.15263191,0.12098204,0.14674842,-0.05532836,-0.1435202,-0.054044515,0.06742854,0.040719993,0.13328564,-0.121128306,-0.052658822,-0.024164636,-0.12174729,0.14395201,0.03877174,-0.13481446,-0.18927595,0.063247524,0.0039018216,0.096726604,0.12617885,0.013525637,-0.121426634,0.1393604,0.061843652,0.26522848,-0.25165766,0.25802422,-0.1594836,0.21208201,0.16836481,0.064039305,0.2332048,0.024693286,-0.024547506,-0.0811094,-0.19525559,0.09879999,-0.01808038,-0.004235316,-0.24564485,0.33135608,-0.062528744,0.02648884,0.066340536,0.18490742,0.21652225,0.10195526,0.27165982,0.1783109,-0.0102865845,0.054748323,0.43162706,0.2728581,0.06424207,-0.19225666,0.13834664,-0.15307412
-0.15383741,0.12229909,0.10783376,0.024881914,0.052926403,-0.38764638,0.0028485036,0.43211636,-0.2243167,-0.22626413,-0.114929855,-0.35230488,-0.028232818,0.19767523,0.19104028,-0.15434612,0.10033466,-0.2002282,-0.02079976,-0.45485124,0.11629682,0.13447818,0.16622181,-0.22550453,0.038263686,0.10556297,-0.19005297,-0.00060659327,-0.15608609,0.06063369,0.18580732,0.014725023,0.02581278,-0.12972914,-0.11689876,0.2411498,0.077808745,-0.10163689,-0.039976805,-0.45545414,0.082955524,-0.14657973,-0.1567874,0.11288967,0.16665556,-0.061166618,-0.14914909,-0.062312752,0.07548391,0.03537587,0.15256815,-0.10093247,-0.04639375,-0.031182325,-0.13140598,0.14942321,0.028702887,-0.13787511,-0.19839759,0.061866675,0.0075080954,0.098309755,0.129401,0.003055806,-0.110631876,0.1434711,0.06827615,0.26808468,-0.25202134,0.2529404,-0.16581474,0.21180603,0.16231903,0.07032273,0.25085047,0.04249847,-0.028032843,-0.08740003,-0.20654814,0.11823862,-0.0112525225,-0.0014798656,-0.2477988,0.33999816,-0.0686351,0.024344143,0.075497076,0.20512499,0.233889,0.10609959,0.28500375,0.18048689,-0.027276793,0.050572652,0.445301,0.28392133,0.06814853,-0.21623658,0.1438762,-0.16080745
-0.15686893,0.10967228,0.074016325,0.04980131,0.010216272,-0.29833287,0.021735445,0.2951313,-0.12099474,-0.17413446,-0.100477256,-0.23374844,-0.0062990705,0.1539839,0.1308191,-0.1600675,0.076932855,-0.17188855,-0.009565494,-0.33458585,0.055255014,0.12998617,0.115851656,-0.15573095,0.0776243,0.048799977,-0.1437535,-0.014546971,-0.10999331,0.05204968,0.14302838,0.041987076,-0.016903311,-0.08098034,-0.1311191,0.22813755,0.03703725,-0.104115255,0.019422961,-0.4271778,0.055688996,-0.14365816,-0.121241465,0.05994071,0.1514964,-0.035369575,-0.093789,-0.10043721,0.029147841,-0.018075472,0.13597403,-0.03852127,-0.0645391,-0.048607416,-0.1863222,0.10193687,0.002206666,-0.15229462,-0.17785229,0.047027033,0.07351753,0.070577845,0.14458455,-0.0203422,-0.055402353,0.091642074,0.031671867,0.24335763,-0.22953905,0.20679396,-0.13153881,0.18778183,0.075433135,0.09902002,0.23079851,0.063026145,-0.06987118,-0.049503967,-0.1553302,0.13243377,0.04574851,-0.05519828,-0.18840174,0.23763752,-0.07780554,-0.008484342,0.08628514,0.13484052,0.20950349,0.08840571,0.21508722,0.15130667,-0.063259065,0.060780663,0.37091187,0.20135973,0.01450247,-0.14760116,0.044760715,-0.14483637
-0.18722388,0.03282233,0.16902477,0.13315721,0.079239726,-0.4264547,-0.01841065,0.55306745,-0.28281176,-0.28459266,-0.10899404,-0.44770998,-0.06522581,0.23465037,0.1947578,-0.1338833,0.12809467,-0.15453325,-0.05708856,-0.54963565,0.2067957,0.25866017,0.30619276,-0.37398484,0.09052912,0.16108233,-0.2505551,0.11975454,-0.22937502,0.12234947,0.26221505,-0.019539611,0.05714847,-0.21048029,-0.113411956,0.2661618,0.26041353,-0.07965492,-0.10598616,-0.47414222,0.09672921,-0.14748168,-0.25490066,0.20542765,0.19188485,-0.10133055,-0.18136972,-0.027391294,0.17780375,0.03378466,0.17152263,-0.10304455,0.032962088,-0.015795954,-0.033067547,0.108718425,-0.007820093,-0.19216396,-0.15435715,0.0010607872,-0.03301072,0.13036081,0.23411462,-0.02344227,-0.20833652,0.2172052,0.06277637,0.31497154,-0.25932804,0.35813203,-0.11581727,0.35237244,0.22028714,0.15863925,0.33341432,-0.00566619,0.016152088,-0.23371595,-0.20945626,0.07645527,-0.09657217,-0.0077903173,-0.34970817,0.4111297,-0.11814153,-0.07459622,0.044911318,0.19607611,0.16911648,0.1782919,0.38688844,0.24687274,0.09888928,-0.016942173,0.5691545,0.3686762,0.06107621,-0.16612586,0.24356791,-0.2503893
-0.12795334,0.08398055,0.06722002,0.002346901,0.03207644,-0.361642,0.013135782,0.410327,-0.23047084,-0.1948898,-0.09347063,-0.34331742,-0.011283205,0.20945387,0.18670128,-0.124520905,0.10659772,-0.17766319,-0.061926976,-0.44239998,0.07580731,0.11217242,0.094171934,-0.20039855,0.049387205,0.10240751,-0.17778663,-0.011934828,-0.17746854,0.06095544,0.16866238,-0.0058371597,0.05830737,-0.120108984,-0.11347852,0.21143264,0.068156034,-0.092399925,-0.050664682,-0.4134995,0.046422776,-0.13011561,-0.14517011,0.13163792,0.15000151,-0.05073743,-0.14930515,-0.03903431,0.07848736,0.07117303,0.10376665,-0.15128519,-0.080544695,-0.026977709,-0.11223889,0.16949959,0.050959755,-0.12306621,-0.17966275,0.089457445,-0.0050802655,0.09891794,0.10702134,0.046052966,-0.14079362,0.14777194,0.046493035,0.25981322,-0.25277945,0.2741867,-0.15244462,0.1973459,0.19241196,0.01592298,0.21508448,0.020729927,-0.014503141,-0.060084432,-0.2091979,0.08876932,-0.014854613,0.008895007,-0.2478,0.3396825,-0.052872267,0.06830889,0.07712038,0.18831062,0.20312339,0.10551864,0.25888088,0.16195667,-0.0016024591,0.08759724,0.40583432,0.2553421,0.08592802,-0.20506579,0.14394853,-0.12602335
-0.17518228,0.084116526,0.13511069,0.07396972,0.06830726,-0.41565126,-0.005057207,0.49232054,-0.26509082,-0.2410632,-0.111248456,-0.40221843,-0.0493728,0.21736991,0.2064199,-0.15132293,0.12338705,-0.1761677,-0.025517955,-0.5005079,0.1466246,0.18617615,0.2170988,-0.29056644,0.07543419,0.12567174,-0.21916512,0.061814703,-0.20231995,0.082977965,0.22335473,0.011141831,0.03506322,-0.14933209,-0.10728736,0.24717984,0.15518852,-0.11658349,-0.07277323,-0.46400642,0.07045463,-0.14712223,-0.21303084,0.1620381,0.17264389,-0.07034369,-0.16093993,-0.028323084,0.11894035,0.039908998,0.15632424,-0.110979244,-0.0294947,-0.021623392,-0.096932404,0.13229066,0.016694035,-0.15533887,-0.18023263,0.03974167,-0.01566779,0.13426284,0.16363516,-0.0063589974,-0.17291096,0.16502193,0.06882814,0.28467476,-0.25287074,0.29342014,-0.14990121,0.28024226,0.20129223,0.09109784,0.28653905,0.015156505,-0.006561987,-0.15315303,-0.22150418,0.088911675,-0.044154495,-0.002703118,-0.28534767,0.39194196,-0.0895081,0.0059063076,0.04559218,0.20422843,0.22337392,0.13146348,0.32940304,0.21228209,0.03148498,0.02188814,0.5064674,0.32361612,0.064583234,-0.19054282,0.19265339,-0.21231425
-0.14675543,0.108253844,0.07179295,0.0017158254,0.055792853,-0.39722478,0.0035971357,0.4274945,-0.25071228,-0.19920143,-0.11650929,-0.361671,-0.021366555,0.22026768,0.21063977,-0.144035,0.11443731,-0.2035625,-0.046781477,-0.4721921,0.07938154,0.12402349,0.11397428,-0.21340647,0.05884757,0.10418599,-0.1940977,-0.0018089007,-0.17862092,0.056864556,0.18540196,0.004205737,0.037184488,-0.11645029,-0.12416884,0.23351398,0.06013745,-0.10960743,-0.035881676,-0.45488608,0.052344218,-0.15342034,-0.14644901,0.12468197,0.1601993,-0.047295775,-0.16455752,-0.055274546,0.062481236,0.058226574,0.12132564,-0.15398762,-0.08333047,-0.01793021,-0.14292012,0.17525546,0.05490247,-0.12639914,-0.20867586,0.100076385,0.0052313916,0.106257394,0.104025796,0.04532513,-0.12893453,0.14439838,0.06288558,0.28160492,-0.2730566,0.28635517,-0.17798814,0.202875,0.18746205,0.028391534,0.23351501,0.017940532,-0.023994755,-0.058152404,-0.20918657,0.09733853,-0.012546585,-0.0020856333,-0.25504398,0.36568832,-0.051785506,0.069863416,0.07391352,0.20242833,0.24230155,0.10068605,0.28499028,0.18412514,-0.016487239,0.084646404,0.44217026,0.28056708,0.077806786,-0.22316556,0.14058784,-0.13827038
-0.16103768,0.06347945,0.13908732,0.07464371,0.079415016,-0.41074517,-0.011406378,0.4994705,-0.2800181,-0.24674927,-0.10790182,-0.4175461,-0.050228138,0.21806419,0.20845105,-0.123546466,0.11888455,-0.16388342,-0.0409584,-0.5095857,0.14922489,0.19440566,0.2279598,-0.30451563,0.06416386,0.14224632,-0.23467718,0.07959817,-0.20579171,0.085525416,0.21733664,-0.010628417,0.056142613,-0.15586759,-0.09923495,0.2321059,0.176064,-0.090844736,-0.08849934,-0.4328832,0.07866798,-0.12892509,-0.21248423,0.17068343,0.1564054,-0.08382615,-0.16737084,-0.018502865,0.12706813,0.055267043,0.14316021,-0.13894358,-0.012063945,-0.005193965,-0.058383074,0.13659777,0.025273263,-0.14392251,-0.15891407,0.041506477,-0.042350277,0.1293306,0.15990935,0.013964076,-0.18732879,0.18014452,0.06655218,0.280072,-0.24481444,0.30066955,-0.1348235,0.28557527,0.22364272,0.08930223,0.2727534,-0.00038068648,0.008991616,-0.17057323,-0.2136991,0.06557927,-0.07170305,0.0092039695,-0.29149482,0.40166166,-0.07946912,0.001405606,0.04113119,0.20036356,0.19940327,0.13700025,0.33281222,0.21825974,0.055065796,0.023396863,0.50258416,0.32763237,0.07046642,-0.18822144,0.21558398,-0.20142013
-0.15592048,0.12895016,0.09072661,-0.012209608,0.04950051,-0.4077259,0.016652739,0.42322278,-0.24289206,-0.20495577,-0.11877995,-0.36759186,-0.0036918847,0.21194702,0.22593917,-0.15582809,0.11004944,-0.21590367,-0.020007284,-0.47046438,0.079031944,0.112034515,0.10017169,-0.19071347,0.046000604,0.094286926,-0.19253552,-0.02518861,-0.17681319,0.04474349,0.16919413,0.025128461,0.031600647,-0.10134853,-0.12617531,0.24618305,0.02281115,-0.12549059,-0.030184053,-0.4734572,0.06537763,-0.14794233,-0.13629091,0.119832605,0.16581811,-0.043501105,-0.15219472,-0.060974907,0.04519951,0.052437782,0.1331126,-0.1407821,-0.09740319,-0.02804921,-0.16207401,0.1787874,0.056693777,-0.1199564,-0.20642442,0.103116475,0.014159369,0.11640102,0.09219545,0.042847842,-0.12702206,0.13318628,0.06454362,0.2792207,-0.2638956,0.26589382,-0.19268705,0.19680631,0.17979723,0.019196847,0.2489004,0.042961087,-0.032935612,-0.049544733,-0.22745238,0.117987834,0.011406535,-0.0014423925,-0.23771504,0.37312838,-0.047715537,0.09011321,0.080681145,0.21272449,0.26142958,0.091611326,0.2786778,0.17613938,-0.038162213,0.09744048,0.43799672,0.2798963,0.08344012,-0.23478536,0.13435176,-0.14612342
-0.167212,0.08478336,0.12639102,0.07342874,0.022910915,-0.32289344,0.019085208,0.2682959,-0.09304434,-0.18380165,-0.09863996,-0.24948737,0.0200694,0.16256537,0.15284243,-0.16808453,0.081873246,-0.17232169,0.03288932,-0.33279556,0.056865383,0.16323727,0.11434935,-0.16631564,0.105829984,0.045334507,-0.1554808,0.00460826,-0.14377102,0.060507488,0.1372556,0.09895929,-0.030527458,-0.06867192,-0.12750128,0.2581127,0.022987155,-0.15352482,0.017940098,-0.4529944,0.06669801,-0.15514046,-0.13222522,0.074929416,0.18048024,-0.018241152,-0.0923814,-0.091708906,0.026559683,-0.046590116,0.15534882,-0.011439091,-0.0643374,-0.043236915,-0.2207674,0.09860802,-0.018814698,-0.14182733,-0.14189076,0.06737812,0.0971755,0.102317005,0.12232496,-0.03160804,-0.046127755,0.063283175,0.008931439,0.22700532,-0.2047065,0.20755075,-0.1417751,0.21051636,0.054142527,0.10454322,0.26914302,0.072016135,-0.0790177,-0.08679216,-0.15987505,0.15660857,0.08348036,-0.062649585,-0.17796585,0.25313425,-0.08218067,0.015343601,0.05731429,0.12443382,0.2465959,0.10651488,0.23329382,0.15954292,-0.078839794,0.061183717,0.37104383,0.18099768,0.0077961585,-0.14356051,0.03444778,-0.1914891
-0.1440274,0.054203287,0.13817516,0.053193867,0.07204119,-0.3903854,-0.014229578,0.47949338,-0.27100104,-0.23606992,-0.09455852,-0.40283674,-0.042721443,0.20879778,0.20191184,-0.11238415,0.1135115,-0.16094716,-0.044808853,-0.48359877,0.15415093,0.17781614,0.20616657,-0.28457662,0.050968196,0.14168285,-0.21283607,0.0637774,-0.20328186,0.08670596,0.20116986,-0.014250101,0.05508393,-0.15974043,-0.09081339,0.2209192,0.16186336,-0.088789694,-0.09347104,-0.401642,0.075644486,-0.11664726,-0.19904135,0.16653341,0.15542725,-0.079929344,-0.16757855,-0.010388607,0.13306268,0.06424021,0.1290257,-0.14164847,-0.011360619,-0.0053537795,-0.043107215,0.1359852,0.02756837,-0.1287088,-0.14887926,0.04283995,-0.041641783,0.124463,0.1343779,0.01365684,-0.17971133,0.18004827,0.05590115,0.2574782,-0.22220871,0.2894825,-0.13017583,0.2611265,0.21928161,0.067601345,0.253573,-0.0016810352,0.019393379,-0.16562657,-0.2084102,0.06483282,-0.06970254,0.016323876,-0.28057,0.38422865,-0.07030307,0.009435439,0.03706406,0.19516446,0.18131097,0.13005184,0.3202438,0.19926381,0.062047526,0.022009598,0.46114144,0.31673378,0.08019046,-0.19223717,0.20924704,-0.18680228
-0.12771235,0.14667988,0.036364846,-0.04200607,0.031699676,-0.35013953,0.020516446,0.35123318,-0.19430472,-0.16446926,-0.10035583,-0.28791165,-0.0016758953,0.19118895,0.1917751,-0.14704825,0.09698411,-0.20501493,-0.038719982,-0.3997891,0.034548778,0.058886677,0.04587843,-0.13432388,0.03712348,0.06620878,-0.1508611,-0.06004056,-0.1340092,0.030750096,0.14113122,0.013425769,0.029926462,-0.07986341,-0.12111859,0.21068051,-0.021827802,-0.10698884,-0.0010674755,-0.41769814,0.04151067,-0.13455054,-0.09671803,0.07877288,0.14168845,-0.027754193,-0.12487785,-0.071809724,0.018969372,0.058333047,0.10748924,-0.13684487,-0.11237654,-0.04109744,-0.18164937,0.18499954,0.06706015,-0.10145696,-0.20971486,0.113896325,0.037240848,0.080205366,0.06718117,0.04892201,-0.08552301,0.10405479,0.057409253,0.25418258,-0.2634671,0.22960207,-0.18741763,0.13063002,0.15202579,-0.004350939,0.19119476,0.04570672,-0.046598773,0.0177532,-0.20067294,0.1116515,0.029493164,-0.0028217402,-0.20027985,0.30277306,-0.027477568,0.106130235,0.095702715,0.18966925,0.24497622,0.06655184,0.2185032,0.13199107,-0.06990318,0.10543374,0.35956365,0.22500329,0.07934553,-0.22194125,0.084496155,-0.09413131
-0.14747733,0.11255012,0.079431064,0.03655588,0.042158768,-0.34555924,-0.005553991,0.3934685,-0.1824485,-0.21188141,-0.10041086,-0.31307375,-0.035088554,0.1855311,0.1481945,-0.15242721,0.08206759,-0.18732333,-0.04047728,-0.40573406,0.11132127,0.12906699,0.17427535,-0.23287477,0.04942135,0.098886244,-0.17688459,-0.008253278,-0.11973295,0.07151938,0.16757117,0.0011662749,0.027147373,-0.12629876,-0.11942919,0.2239446,0.08343776,-0.08413874,-0.028566731,-0.43300298,0.062659554,-0.13523157,-0.14800431,0.0914075,0.15344465,-0.05402115,-0.1285127,-0.08724589,0.07861043,0.029004335,0.14885671,-0.08604581,-0.031423286,-0.04589412,-0.111709885,0.13756248,0.010124701,-0.15676947,-0.20718265,0.050921258,0.009216181,0.065987475,0.14240265,-0.004879305,-0.09077566,0.13155997,0.053964067,0.25464508,-0.2515066,0.24836777,-0.14276841,0.19820578,0.14088003,0.08648444,0.21443762,0.039462168,-0.025761994,-0.0849502,-0.17266174,0.107696176,-0.020925576,-0.0066499356,-0.23919015,0.28731182,-0.07557536,-0.0029574588,0.09759437,0.1743265,0.20656891,0.10997924,0.2601327,0.15030695,-0.035070878,0.029931663,0.40169713,0.26800567,0.04221845,-0.19096147,0.11542789,-0.13132988
